NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,12006,,214.98,204.23,234.86
#,12006,,126.37,120.05,138.06
,12007,,245.20,232.94,267.88
#,12007,,156.91,149.06,171.42
,12011,,116.66,110.83,127.45
#,12011,,60.21,57.20,65.78
,12013,,122.07,115.97,133.37
#,12013,,63.32,60.15,69.17
,12014,,149.82,142.33,163.68
#,12014,,82.21,78.10,89.82
,12015,,181.21,172.15,197.97
#,12015,,103.10,97.95,112.64
,12016,,230.64,219.11,251.98
#,12016,,139.72,132.73,152.64
,12017,,169.59,161.11,185.28
,12018,,190.82,181.28,208.47
,12020,,308.12,292.71,336.62
#,12020,,197.51,187.63,215.77
,12021,,184.22,175.01,201.26
#,12021,,148.11,140.70,161.81
,12031,,266.84,253.50,291.53
#,12031,,156.23,148.42,170.68
,12032,,308.48,293.06,337.02
#,12032,,195.57,185.79,213.66
,12034,,341.94,324.84,373.57
#,12034,,213.28,202.62,233.01
,12035,,401.67,381.59,438.83
#,12035,,254.96,242.21,278.54
,12036,,452.16,429.55,493.98
#,12036,,301.83,286.74,329.75
,12037,,509.82,484.33,556.98
#,12037,,351.62,334.04,384.15
,12041,,267.80,254.41,292.57
#,12041,,150.30,142.79,164.21
,12042,,315.84,300.05,345.06
#,12042,,201.95,191.85,220.63
,12044,,390.55,371.02,426.67
#,12044,,223.48,212.31,244.16
,12045,,427.23,405.87,466.75
#,12045,,288.73,274.29,315.43
,12046,,524.34,498.12,572.84
#,12046,,344.15,326.94,375.98
,12047,,575.30,546.54,628.52
#,12047,,382.31,363.19,417.67
,12051,,288.84,274.40,315.56
#,12051,,175.61,166.83,191.85
,12052,,321.63,305.55,351.38
#,12052,,206.10,195.80,225.17
,12053,,370.28,351.77,404.54
#,12053,,222.91,211.76,243.52
,12054,,392.43,372.81,428.73
#,12054,,230.94,219.39,252.30
,12055,,518.87,492.93,566.87
#,12055,,319.32,303.35,348.85
,12056,,598.63,568.70,654.01
#,12056,,404.98,384.73,442.44
,12057,,629.02,597.57,687.21
#,12057,,443.25,421.09,484.25
,13100,,346.72,329.38,378.79
#,13100,,207.23,196.87,226.40
,13101,,403.12,382.96,440.40
#,13101,,253.78,241.09,277.25
,13102,,120.12,114.11,131.23
#,13102,,75.48,71.71,82.47
,13120,,361.45,343.38,394.89
#,13120,,238.37,226.45,260.42
,13121,,432.52,410.89,472.52
#,13121,,265.78,252.49,290.36
,13122,,130.90,124.36,143.01
#,13122,,86.59,82.26,94.60
,13131,,395.69,375.91,432.30
#,13131,,249.96,237.46,273.08
,13132,,479.55,455.57,523.91
#,13132,,311.50,295.93,340.32
,13133,,173.73,165.04,189.80
#,13133,,130.40,123.88,142.46
,13151,,432.12,410.51,472.09
#,13151,,287.38,273.01,313.96
,13152,,508.14,482.73,555.14
#,13152,,346.66,329.33,378.73
,13153,,192.19,182.58,209.97
#,13153,,143.29,136.13,156.55
,13160,,841.36,799.29,919.18
,14000,,662.21,629.10,723.47
#,14000,,530.27,503.76,579.32
,14001,,848.64,806.21,927.14
#,14001,,690.44,655.92,754.31
,14020,,726.80,690.46,794.03
#,14020,,589.60,560.12,644.14
,14021,,896.92,852.07,979.88
#,14021,,736.75,699.91,804.90
,14040,,784.43,745.21,856.99
#,14040,,646.90,614.56,706.74
,14041,,951.87,904.28,"1,039.92"
#,14041,,788.42,749.00,861.35
,14060,,793.15,753.49,866.51
#,14060,,687.79,653.40,751.41
,14061,,"1,027.21",975.85,"1,122.23"
#,14061,,846.69,804.36,925.01
,14301,,"1,126.76","1,070.42","1,230.98"
#,14301,,912.11,866.50,996.48
,14302,,228.74,217.30,249.90
,14350,,699.98,664.98,764.73
,15002,,356.21,338.40,389.16
#,15002,,232.47,220.85,253.98
,15003,,73.11,69.45,79.87
#,15003,,48.82,46.38,53.34
,15004,,403.68,383.50,441.03
#,15004,,270.75,257.21,295.79
,15005,,123.17,117.01,134.56
#,15005,,96.25,91.44,105.16
,15040,,267.96,254.56,292.74
#,15040,,133.39,126.72,145.73
,15050,,607.72,577.33,663.93
#,15050,,480.04,456.04,524.45
,15100,,910.25,864.74,994.45
#,15100,,758.62,720.69,828.79
,15101,,192.72,183.08,210.54
#,15101,,118.54,112.61,129.50
,15110,,880.21,836.20,961.63
#,15110,,762.38,724.26,832.90
,15111,,122.55,116.42,133.88
#,15111,,110.40,104.88,120.61
,15115,,847.00,804.65,925.35
#,15115,,734.75,698.01,802.71
,15116,,165.47,157.20,180.78
#,15116,,149.71,142.22,163.55
,15120,,882.07,837.97,963.67
#,15120,,726.82,690.48,794.05
,15121,,214.37,203.65,234.20
#,15121,,139.54,132.56,152.44
,15130,,749.04,711.59,818.33
#,15130,,627.93,596.53,686.01
,15131,,102.94,97.79,112.46
#,15131,,94.40,89.68,103.13
,15135,,905.08,859.83,988.80
#,15135,,790.53,751.00,863.65
,15136,,101.63,96.55,111.03
#,15136,,94.40,89.68,103.13
,15150,,760.84,722.80,831.22
#,15150,,695.85,661.06,760.22
,15151,,129.75,123.26,141.75
#,15151,,119.90,113.91,131.00
,15152,,158.83,150.89,173.52
#,15152,,149.64,142.16,163.48
,15155,,834.51,792.78,911.70
#,15155,,768.54,730.11,839.63
,15156,,175.41,166.64,191.64
#,15156,,165.57,157.29,180.88
,15157,,194.41,184.69,212.39
#,15157,,180.30,171.29,196.98
,15200,,876.42,832.60,957.49
#,15200,,710.02,674.52,775.70
#,15201,,81.34,77.27,88.86
,15201,,144.36,137.14,157.71
,15220,,795.36,755.59,868.93
#,15220,,635.52,603.74,694.30
,15221,,132.81,126.17,145.10
#,15221,,73.07,69.42,79.83
,15240,,960.31,912.29,"1,049.13"
#,15240,,826.07,784.77,902.49
,15241,,180.26,171.25,196.94
#,15241,,112.98,107.33,123.43
,15260,,"1,028.38",976.96,"1,123.50"
#,15260,,872.48,828.86,953.19
,15261,,210.83,200.29,230.33
#,15261,,141.25,134.19,154.32
,15271,,158.17,150.26,172.80
#,15271,,88.26,83.85,96.43
,15272,,25.69,24.41,28.07
#,15272,,17.82,16.93,19.47
,15273,,321.50,305.43,351.24
#,15273,,207.94,197.54,227.17
,15274,,84.35,80.13,92.15
#,15274,,47.92,45.52,52.35
,15275,,162.22,154.11,177.23
#,15275,,96.58,91.75,105.51
,15276,,33.83,32.14,36.96
#,15276,,26.28,24.97,28.72
,15277,,355.24,337.48,388.10
#,15277,,236.76,224.92,258.66
,15278,,98.65,93.72,107.78
#,15278,,59.59,56.61,65.10
,15570,,949.64,902.16,"1,037.48"
#,15570,,773.06,734.41,844.57
,15572,,921.41,875.34,"1,006.64"
#,15572,,776.34,737.52,848.15
,15574,,922.10,876.00,"1,007.40"
#,15574,,776.37,737.55,848.18
,15576,,804.30,764.09,878.70
#,15576,,670.72,637.18,732.76
,15600,,345.59,328.31,377.56
#,15600,,221.20,210.14,241.66
,15610,,377.37,358.50,412.28
#,15610,,255.27,242.51,278.89
,15620,,459.92,436.92,502.46
#,15620,,340.45,323.43,371.94
,15630,,474.47,450.75,518.36
#,15630,,356.64,338.81,389.63
,15650,,561.34,533.27,613.26
#,15650,,424.81,403.57,464.11
,15730,,"1,446.14","1,373.83","1,579.90"
#,15730,,944.63,897.40,"1,032.01"
,15731,,"1,169.64","1,111.16","1,277.83"
#,15731,,"1,043.27",991.11,"1,139.78"
,15733,,"1,083.79","1,029.60","1,184.04"
,15734,,"1,611.65","1,531.07","1,760.73"
,15736,,"1,291.31","1,226.74","1,410.75"
,15738,,"1,347.33","1,279.96","1,471.95"
,15740,,"1,053.39","1,000.72","1,150.83"
#,15740,,881.41,837.34,962.94
,15750,,992.24,942.63,"1,084.02"
,15756,,"2,408.62","2,288.19","2,631.42"
,15757,,"2,388.61","2,269.18","2,609.56"
,15758,,"2,377.57","2,258.69","2,597.49"
,15760,,875.25,831.49,956.21
#,15760,,727.23,690.87,794.50
,15769,,509.74,484.25,556.89
,15770,,707.01,671.66,772.41
,15771,,639.17,607.21,698.29
#,15771,,541.03,513.98,591.08
,15772,,201.35,191.28,219.97
#,15772,,157.37,149.50,171.93
,15773,,622.50,591.38,680.09
#,15773,,528.31,501.89,577.17
,15774,,195.56,185.78,213.65
#,15774,,151.90,144.31,165.96
,15775,,390.91,371.36,427.06
#,15775,,269.79,256.30,294.75
,15776,,529.98,503.48,579.00
#,15776,,370.80,352.26,405.10
,15777,,228.44,217.02,249.57
,15778,,420.58,399.55,459.48
,15780,,864.30,821.09,944.25
#,15780,,681.49,647.42,744.53
,15781,,551.01,523.46,601.98
#,15781,,443.36,421.19,484.37
,15782,,494.23,469.52,539.95
#,15782,,379.35,360.38,414.44
,15783,,459.18,436.22,501.65
#,15783,,364.65,346.42,398.38
,15786,,233.25,221.59,254.83
#,15786,,139.38,132.41,152.27
,15787,,30.21,28.70,33.01
#,15787,,16.76,15.92,18.31
,15788,,392.03,372.43,428.29
#,15788,,221.68,210.60,242.19
,15789,,543.78,516.59,594.08
#,15789,,422.34,401.22,461.40
,15792,,338.73,321.79,370.06
#,15792,,215.65,204.87,235.60
,15793,,485.00,460.75,529.86
#,15793,,368.16,349.75,402.21
,15819,,844.61,802.38,922.74
,15820,,587.89,558.50,642.28
#,15820,,523.56,497.38,571.99
,15821,,632.24,600.63,690.72
#,15821,,561.35,533.28,613.27
,15822,,471.83,448.24,515.48
#,15822,,408.81,388.37,446.63
,15823,,631.99,600.39,690.45
#,15823,,560.44,532.42,612.28
,15830,,"1,247.03","1,184.68","1,362.38"
,15832,,976.87,928.03,"1,067.23"
,15833,,926.50,880.18,"1,012.21"
,15834,,943.05,895.90,"1,030.29"
,15835,,984.26,935.05,"1,075.31"
,15836,,841.48,799.41,919.32
,15837,,906.00,860.70,989.81
#,15837,,756.00,718.20,825.93
,15838,,684.35,650.13,747.65
,15839,,936.19,889.38,"1,022.79"
#,15839,,783.58,744.40,856.06
,15840,,"1,062.13","1,009.02","1,160.37"
,15841,,"1,880.72","1,786.68","2,054.68"
,15842,,"2,854.37","2,711.65","3,118.40"
,15845,,"1,120.99","1,064.94","1,224.68"
,15847,,331.88,315.29,362.58
,15851,,59.34,56.37,64.83
#,15851,,67.55,64.17,73.80
,15852,,47.55,45.17,51.95
,15853,,11.73,11.14,12.81
,15854,,16.24,15.43,17.74
,15860,,113.83,108.14,124.36
,15920,,675.99,642.19,738.52
,15922,,840.79,798.75,918.56
,15931,,761.15,723.09,831.55
,15933,,934.28,887.57,"1,020.71"
,15934,,"1,041.56",989.48,"1,137.90"
,15935,,"1,219.48","1,158.51","1,332.29"
,15936,,963.64,915.46,"1,052.78"
,15937,,"1,105.76","1,050.47","1,208.04"
,15940,,761.59,723.51,832.04
,15941,,982.78,933.64,"1,073.69"
,15944,,985.78,936.49,"1,076.96"
,15945,,"1,077.29","1,023.43","1,176.94"
,15946,,"1,717.69","1,631.81","1,876.58"
,15950,,671.35,637.78,733.45
,15951,,947.17,899.81,"1,034.78"
,15952,,967.49,919.12,"1,056.99"
,15953,,"1,065.38","1,012.11","1,163.93"
,15956,,"1,269.02","1,205.57","1,386.41"
,15958,,"1,248.49","1,186.07","1,363.98"
,16000,,82.69,78.56,90.34
#,16000,,48.55,46.12,53.04
,16020,,88.33,83.91,96.50
#,16020,,58.47,55.55,63.88
,16025,,163.62,155.44,178.76
#,16025,,117.67,111.79,128.56
,16030,,206.37,196.05,225.46
#,16030,,141.06,134.01,154.11
,16035,,208.09,197.69,227.34
,16036,,89.30,84.84,97.57
,17000,,68.76,65.32,75.12
#,17000,,56.29,53.48,61.50
,17003,,6.59,6.26,7.20
#,17003,,1.99,1.89,2.17
,17004,,169.85,161.36,185.56
#,17004,,101.25,96.19,110.62
,17106,,353.91,336.21,386.64
#,17106,,285.31,271.04,311.70
,17107,,458.39,435.47,500.79
#,17107,,370.42,351.90,404.69
,17108,,658.52,625.59,719.43
#,17108,,549.88,522.39,600.75
,17110,,114.68,108.95,125.29
#,17110,,70.04,66.54,76.52
,17111,,134.60,127.87,147.05
#,17111,,85.37,81.10,93.27
,17250,,88.22,83.81,96.38
#,17250,,39.32,37.35,42.95
,17260,,101.77,96.68,111.18
#,17260,,72.56,68.93,79.27
,17261,,150.90,143.36,164.86
#,17261,,89.85,85.36,98.16
,17262,,181.64,172.56,198.44
#,17262,,113.70,108.02,124.22
,17263,,196.69,186.86,214.89
#,17263,,125.80,119.51,137.44
,17264,,211.05,200.50,230.58
#,17264,,134.58,127.85,147.03
,17266,,240.15,228.14,262.36
#,17266,,157.77,149.88,172.36
,17270,,152.78,145.14,166.91
#,17270,,98.63,93.70,107.76
,17271,,169.53,161.05,185.21
#,17271,,108.16,102.75,118.16
,17272,,192.41,182.79,210.21
#,17272,,124.80,118.56,136.34
,17273,,213.65,202.97,233.42
#,17273,,141.12,134.06,154.17
,17274,,249.97,237.47,273.09
#,17274,,172.18,163.57,188.11
,17276,,290.99,276.44,317.91
#,17276,,208.28,197.87,227.55
,17280,,143.35,136.18,156.61
#,17280,,89.52,85.04,97.80
,17281,,183.85,174.66,200.86
#,17281,,121.82,115.73,133.09
,17282,,210.04,199.54,229.47
#,17282,,140.45,133.43,153.44
,17283,,249.17,236.71,272.22
#,17283,,175.98,167.18,192.26
,17284,,283.17,269.01,309.36
#,17284,,204.73,194.49,223.66
,17286,,364.19,345.98,397.88
#,17286,,278.20,264.29,303.93
,17311,,690.30,655.79,754.16
#,17311,,364.38,346.16,398.08
,17312,,417.71,396.82,456.34
#,17312,,194.20,184.49,212.16
,17313,,648.11,615.70,708.06
#,17313,,327.11,310.75,357.36
,17314,,399.78,379.79,436.76
#,17314,,179.87,170.88,196.51
,17315,,81.46,77.39,89.00
#,17315,,51.26,48.70,56.01
#,17340,,50.88,48.34,55.59
,17340,,54.49,51.77,59.54
,17360,,126.49,120.17,138.20
#,17360,,96.30,91.49,105.21
,19000,,101.95,96.85,111.38
#,19000,,44.18,41.97,48.27
,19001,,27.38,26.01,29.91
#,19001,,21.81,20.72,23.83
,19020,,490.24,465.73,535.59
#,19020,,337.29,320.43,368.49
,19030,,165.67,157.39,181.00
#,19030,,77.71,73.82,84.89
,19081,,497.30,472.44,543.31
#,19081,,167.12,158.76,182.57
,19082,,379.57,360.59,414.68
#,19082,,83.85,79.66,91.61
,19083,,495.55,470.77,541.39
#,19083,,158.48,150.56,173.14
,19084,,373.36,354.69,407.89
#,19084,,78.95,75.00,86.25
,19085,,754.16,716.45,823.92
#,19085,,182.74,173.60,199.64
,19086,,579.96,550.96,633.60
#,19086,,90.92,86.37,99.33
,19100,,155.31,147.54,169.67
#,19100,,75.88,72.09,82.90
,19101,,345.35,328.08,377.29
#,19101,,242.29,230.18,264.71
,19105,,"2,257.42","2,144.55","2,466.23"
#,19105,,231.03,219.48,252.40
,19110,,513.09,487.44,560.56
#,19110,,381.48,362.41,416.77
,19112,,483.24,459.08,527.94
#,19112,,348.34,330.92,380.56
,19120,,555.45,527.68,606.83
#,19120,,454.69,431.96,496.75
,19125,,613.76,583.07,670.53
#,19125,,504.47,479.25,551.14
,19126,,176.25,167.44,192.56
,19281,,242.16,230.05,264.56
#,19281,,100.37,95.35,109.65
,19282,,170.15,161.64,185.89
#,19282,,50.35,47.83,55.00
,19283,,259.96,246.96,284.00
#,19283,,102.09,96.99,111.54
,19284,,188.69,179.26,206.15
#,19284,,51.17,48.61,55.90
,19285,,363.19,345.03,396.78
#,19285,,86.17,81.86,94.14
,19286,,295.11,280.35,322.40
#,19286,,43.37,41.20,47.38
,19287,,624.75,593.51,682.54
#,19287,,128.16,121.75,140.01
,19288,,478.99,455.04,523.30
#,19288,,63.80,60.61,69.70
,19294,,180.47,171.45,197.17
,19296,,"3,560.50","3,382.48","3,889.85"
#,19296,,230.10,218.60,251.39
,19297,,102.78,97.64,112.29
,19298,,869.22,825.76,949.62
#,19298,,324.38,308.16,354.38
,19300,,604.64,574.41,660.57
#,19300,,462.20,439.09,504.95
,19301,,722.24,686.13,789.05
,19302,,992.17,942.56,"1,083.94"
,19303,,"1,048.23",995.82,"1,145.19"
,19305,,"1,253.70","1,191.02","1,369.67"
,19306,,"1,331.64","1,265.06","1,454.82"
,19307,,"1,287.85","1,223.46","1,406.98"
,19316,,842.51,800.38,920.44
,19318,,"1,159.70","1,101.72","1,266.98"
,19325,,650.55,618.02,710.72
,19328,,587.26,557.90,641.59
,19330,,685.47,651.20,748.88
,19340,,806.75,766.41,881.37
,19342,,806.04,765.74,880.60
,19350,,868.76,825.32,949.12
#,19350,,712.53,676.90,778.44
,19355,,790.09,750.59,863.18
#,19355,,653.23,620.57,713.66
,19357,,"1,222.18","1,161.07","1,335.23"
,19361,,"1,651.56","1,568.98","1,804.33"
,19364,,"2,885.60","2,741.32","3,152.52"
,19367,,"1,874.99","1,781.24","2,048.43"
,19368,,"2,299.12","2,184.16","2,511.78"
,19369,,"2,135.64","2,028.86","2,333.19"
,19370,,711.49,675.92,777.31
,19371,,754.33,716.61,824.10
,19380,,854.89,812.15,933.97
,19396,,279.13,265.17,304.95
#,19396,,151.12,143.56,165.09
,20100,,650.18,617.67,710.32
,20101,,588.22,558.81,642.63
#,20101,,228.83,217.39,250.00
,20102,,629.47,598.00,687.70
#,20102,,278.94,264.99,304.74
,20103,,584.77,555.53,638.86
#,20103,,368.81,350.37,402.93
,20150,,"1,076.26","1,022.45","1,175.82"
,20200,,223.18,212.02,243.82
#,20200,,103.71,98.52,113.30
,20205,,317.73,301.84,347.12
#,20205,,170.36,161.84,186.12
,20206,,217.98,207.08,238.14
#,20206,,58.47,55.55,63.88
,20220,,232.29,220.68,253.78
#,20220,,89.18,84.72,97.43
,20225,,379.02,360.07,414.08
#,20225,,132.53,125.90,144.79
,20240,,145.98,138.68,159.48
,20245,,365.40,347.13,399.20
,20250,,427.36,405.99,466.89
,20251,,455.79,433.00,497.95
,20500,,126.80,120.46,138.53
#,20500,,92.67,88.04,101.25
,20501,,140.97,133.92,154.01
#,20501,,37.25,35.39,40.70
,20520,,224.11,212.90,244.84
#,20520,,154.85,147.11,169.18
,20525,,475.94,452.14,519.96
#,20525,,262.61,249.48,286.90
,20526,,86.07,81.77,94.04
#,20526,,60.47,57.45,66.07
,20527,,91.84,87.25,100.34
#,20527,,69.85,66.36,76.31
,20550,,59.97,56.97,65.52
#,20550,,40.93,38.88,44.71
,20551,,59.40,56.43,64.89
#,20551,,40.36,38.34,44.09
,20552,,54.18,51.47,59.19
#,20552,,38.43,36.51,41.99
,20553,,62.35,59.23,68.11
#,20553,,43.64,41.46,47.68
,20555,,343.06,325.91,374.80
,20560,,25.70,24.42,28.08
#,20560,,14.87,14.13,16.25
,20561,,37.19,35.33,40.63
#,20561,,22.42,21.30,24.50
,20600,,55.74,52.95,60.89
#,20600,,37.69,35.81,41.18
,20604,,84.67,80.44,92.51
#,20604,,47.58,45.20,51.98
,20605,,57.06,54.21,62.34
#,20605,,38.68,36.75,42.26
,20606,,92.68,88.05,101.26
#,20606,,54.61,51.88,59.66
,20610,,67.94,64.54,74.22
#,20610,,48.25,45.84,52.72
,20611,,102.41,97.29,111.88
#,20611,,62.04,58.94,67.78
,20612,,67.16,63.80,73.37
#,20612,,43.20,41.04,47.20
,20615,,260.86,247.82,284.99
#,20615,,169.94,161.44,185.66
,20650,,240.38,228.36,262.61
#,20650,,176.38,167.56,192.69
,20660,,269.77,256.28,294.72
,20661,,575.41,546.64,628.64
,20662,,558.05,530.15,609.67
,20663,,515.29,489.53,562.96
,20664,,"1,001.27",951.21,"1,093.89"
,20665,,119.97,113.97,131.07
#,20665,,99.95,94.95,109.19
,20670,,358.13,340.22,391.25
#,20670,,151.35,143.78,165.35
,20680,,623.60,592.42,681.28
#,20680,,446.36,424.04,487.65
,20690,,638.98,607.03,698.08
,20692,,"1,198.27","1,138.36","1,309.11"
,20693,,474.00,450.30,517.85
,20694,,451.39,428.82,493.14
#,20694,,363.43,345.26,397.05
,20696,,"1,235.96","1,174.16","1,350.28"
,20697,,"1,743.55","1,656.37","1,904.83"
,20700,,90.63,86.10,99.02
,20701,,68.69,65.26,75.05
,20702,,152.52,144.89,166.62
,20703,,111.78,106.19,122.12
,20704,,160.53,152.50,175.38
,20705,,132.81,126.17,145.10
,20802,,"2,936.96","2,790.11","3,208.63"
,20805,,"3,491.01","3,316.46","3,813.93"
,20808,,"4,215.53","4,004.75","4,605.46"
,20816,,"2,198.98","2,089.03","2,402.38"
,20822,,"1,896.76","1,801.92","2,072.21"
,20824,,"2,202.91","2,092.76","2,406.67"
,20827,,"1,947.65","1,850.27","2,127.81"
,20838,,"2,978.36","2,829.44","3,253.86"
,20900,,393.30,373.64,429.69
#,20900,,190.79,181.25,208.44
,20902,,293.10,278.45,320.22
,20910,,508.95,483.50,556.03
,20912,,508.65,483.22,555.70
,20920,,420.74,399.70,459.66
,20922,,653.64,620.96,714.10
#,20922,,538.11,511.20,587.88
,20924,,536.82,509.98,586.48
,20931,,123.71,117.52,135.15
,20932,,809.09,768.64,883.94
,20933,,741.84,704.75,810.46
,20934,,808.43,768.01,883.21
,20937,,184.52,175.29,201.58
,20938,,205.78,195.49,224.81
,20939,,77.21,73.35,84.35
,20950,,267.33,253.96,292.05
#,20950,,93.38,88.71,102.02
,20955,,"2,574.21","2,445.50","2,812.33"
,20956,,"2,824.54","2,683.31","3,085.81"
,20957,,"2,941.87","2,794.78","3,214.00"
,20962,,"2,849.54","2,707.06","3,113.12"
,20969,,"2,855.34","2,712.57","3,119.46"
,20970,,"3,047.92","2,895.52","3,329.85"
,20972,,"3,039.43","2,887.46","3,320.58"
,20973,,"3,211.92","3,051.32","3,509.02"
,20974,,87.29,82.93,95.37
#,20974,,54.79,52.05,59.86
,20975,,191.67,182.09,209.40
,20979,,59.00,56.05,64.46
#,20979,,33.72,32.03,36.83
,20982,,"3,407.95","3,237.55","3,723.18"
#,20982,,385.42,366.15,421.07
,20983,,"4,938.24","4,691.33","5,395.03"
#,20983,,353.08,335.43,385.74
,20985,,154.97,147.22,169.30
,21010,,763.23,725.07,833.83
,21011,,385.00,365.75,420.61
#,21011,,273.74,260.05,299.06
,21012,,362.42,344.30,395.95
,21013,,556.85,529.01,608.36
#,21013,,425.90,404.61,465.30
,21014,,554.85,527.11,606.18
,21015,,736.37,699.55,804.48
,21016,,"1,073.55","1,019.87","1,172.85"
,21025,,815.03,774.28,890.42
#,21025,,685.05,650.80,748.42
,21026,,546.68,519.35,597.25
#,21026,,441.33,419.26,482.15
,21029,,802.95,762.80,877.22
#,21029,,657.23,624.37,718.03
,21030,,466.43,443.11,509.58
#,21030,,370.26,351.75,404.51
,21031,,388.26,368.85,424.18
#,21031,,279.29,265.33,305.13
,21032,,378.02,359.12,412.99
#,21032,,268.07,254.67,292.87
,21034,,"1,348.84","1,281.40","1,473.61"
#,21034,,"1,177.84","1,118.95","1,286.79"
,21040,,471.02,447.47,514.59
#,21040,,371.57,352.99,405.94
,21044,,903.06,857.91,986.60
,21045,,"1,256.05","1,193.25","1,372.24"
,21046,,"1,014.63",963.90,"1,108.49"
,21047,,"1,256.44","1,193.62","1,372.66"
,21048,,"1,024.43",973.21,"1,119.19"
,21049,,"1,195.72","1,135.93","1,306.32"
,21050,,885.15,840.89,967.02
,21060,,803.62,763.44,877.96
,21070,,641.22,609.16,700.53
,21073,,387.26,367.90,423.09
#,21073,,248.10,235.70,271.06
,21076,,891.71,847.12,974.19
#,21076,,731.54,694.96,799.20
,21077,,"2,181.68","2,072.60","2,383.49"
#,21077,,"1,799.97","1,709.97","1,966.47"
,21079,,"1,494.30","1,419.59","1,632.53"
#,21079,,"1,209.08","1,148.63","1,320.92"
,21080,,"1,703.39","1,618.22","1,860.95"
#,21080,,"1,363.69","1,295.51","1,489.84"
,21081,,"1,575.99","1,497.19","1,721.77"
#,21081,,"1,252.37","1,189.75","1,368.21"
,21082,,"1,470.04","1,396.54","1,606.02"
#,21082,,"1,153.97","1,096.27","1,260.71"
,21083,,"1,394.77","1,325.03","1,523.78"
#,21083,,"1,066.23","1,012.92","1,164.86"
,21084,,"1,593.11","1,513.45","1,740.47"
#,21084,,"1,234.37","1,172.65","1,348.55"
,21085,,697.23,662.37,761.73
#,21085,,501.62,476.54,548.02
,21086,,"1,619.19","1,538.23","1,768.96"
#,21086,,"1,326.10","1,259.80","1,448.77"
,21087,,"1,619.19","1,538.23","1,768.96"
#,21087,,"1,326.10","1,259.80","1,448.77"
,21100,,623.79,592.60,681.49
#,21100,,365.49,347.22,399.30
,21110,,861.61,818.53,941.31
#,21110,,717.52,681.64,783.89
,21116,,211.15,200.59,230.68
#,21116,,45.73,43.44,49.96
,21120,,680.49,646.47,743.44
#,21120,,528.53,502.10,577.42
,21121,,646.30,613.99,706.09
#,21121,,544.56,517.33,594.93
,21122,,782.97,743.82,855.39
,21123,,864.90,821.66,944.91
,21125,,"2,574.62","2,445.89","2,812.77"
#,21125,,688.70,654.27,752.41
,21127,,"3,974.26","3,775.55","4,341.88"
#,21127,,798.79,758.85,872.68
,21137,,793.70,754.02,867.12
,21138,,967.29,918.93,"1,056.77"
,21139,,"1,149.26","1,091.80","1,255.57"
,21141,,"1,364.70","1,296.47","1,490.94"
,21142,,"1,401.19","1,331.13","1,530.80"
,21143,,"1,444.60","1,372.37","1,578.23"
,21145,,"1,588.61","1,509.18","1,735.56"
,21146,,"1,659.10","1,576.15","1,812.57"
,21147,,"1,745.96","1,658.66","1,907.46"
,21150,,"1,723.58","1,637.40","1,883.01"
,21151,,"1,898.42","1,803.50","2,074.03"
,21154,,"2,043.62","1,941.44","2,232.66"
,21155,,"2,268.97","2,155.52","2,478.85"
,21159,,"2,720.03","2,584.03","2,971.63"
,21160,,"2,951.02","2,803.47","3,223.99"
,21172,,"2,414.33","2,293.61","2,637.65"
,21175,,"2,336.61","2,219.78","2,552.75"
,21179,,"1,607.96","1,527.56","1,756.69"
,21180,,"1,795.59","1,705.81","1,961.68"
,21181,,783.79,744.60,856.29
,21182,,"2,239.36","2,127.39","2,446.50"
,21183,,"2,436.76","2,314.92","2,662.16"
,21184,,"2,622.15","2,491.04","2,864.70"
,21188,,"1,615.10","1,534.35","1,764.50"
,21193,,"1,262.27","1,199.16","1,379.03"
,21194,,"1,458.97","1,386.02","1,593.92"
,21195,,"1,369.98","1,301.48","1,496.70"
,21196,,"1,464.10","1,390.90","1,599.54"
,21198,,"1,046.15",993.84,"1,142.92"
,21199,,"1,046.20",993.89,"1,142.97"
,21206,,998.17,948.26,"1,090.50"
,21208,,"1,640.94","1,558.89","1,792.72"
#,21208,,759.02,721.07,829.23
,21209,,808.10,767.70,882.86
#,21209,,622.33,591.21,679.89
,21210,,"1,762.60","1,674.47","1,925.64"
#,21210,,781.24,742.18,853.51
,21215,,"4,026.51","3,825.18","4,398.96"
#,21215,,811.98,771.38,887.09
,21230,,788.58,749.15,861.52
,21235,,760.35,722.33,830.68
#,21235,,595.91,566.11,651.03
,21240,,"1,076.04","1,022.24","1,175.58"
,21242,,"1,037.90",986.01,"1,133.91"
,21243,,"1,717.76","1,631.87","1,876.65"
,21244,,"1,043.68",991.50,"1,140.23"
,21245,,"1,240.27","1,178.26","1,355.00"
#,21245,,968.51,920.08,"1,058.09"
,21246,,872.07,828.47,952.74
,21247,,"1,620.27","1,539.26","1,770.15"
,21248,,"1,003.28",953.12,"1,096.09"
#,21248,,816.85,776.01,892.41
,21249,,"1,363.72","1,295.53","1,489.86"
#,21249,,"1,143.16","1,086.00","1,248.90"
,21255,,"1,364.43","1,296.21","1,490.64"
,21256,,"1,311.94","1,246.34","1,433.29"
,21260,,"1,436.13","1,364.32","1,568.97"
,21261,,"2,553.66","2,425.98","2,789.88"
,21263,,"2,360.15","2,242.14","2,578.46"
,21267,,"1,677.92","1,594.02","1,833.12"
